,Year,Leading Cause,Sex,Race Ethnicity,Deaths,Death Rate,Age Adjusted Death Rate
719,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
720,2012,All Other Causes,M,Black Non-Hispanic,1320.0,154.3,175.0
721,2012,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,292.0,21.8,18.1
722,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Not Stated/Unknown,76.0,53.54813559322028,52.78361581920898
723,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Other Race/ Ethnicity,48.0,53.54813559322028,52.78361581920898
724,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,40.0,7.4,7.3
725,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,33.0,5.6,5.8
726,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Not Stated/Unknown,7.0,53.54813559322028,52.78361581920898
727,2012,All Other Causes,F,Other Race/ Ethnicity,22.0,53.54813559322028,52.78361581920898
728,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,152.0,17.8,18.6
729,2012,All Other Causes,M,Not Stated/Unknown,78.0,53.54813559322028,52.78361581920898
730,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,76.0,14.1,20.9
731,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Not Stated/Unknown,10.0,53.54813559322028,52.78361581920898
732,2012,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1126.0,96.4,151.0
733,2012,Septicemia (A40-A41),F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
734,2012,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,540.0,40.3,32.3
735,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Black Non-Hispanic,1940.0,226.8,280.7
736,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,173.0,14.8,15.5
737,2012,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,308.0,36.0,42.9
738,2012,Diabetes Mellitus (E10-E14),F,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
739,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,209.0,16.9,19.6
740,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
741,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Not Stated/Unknown,99.0,53.54813559322028,52.78361581920898
742,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,34.0,5.8,6.4
743,2012,Alzheimer's Disease (G30),F,Hispanic,126.0,10.2,12.2
744,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Hispanic,101.0,8.2,9.5
745,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Other Race/ Ethnicity,7.0,53.54813559322028,52.78361581920898
746,2012,"Assault (Homicide: Y87.1, X85-Y09)",M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
747,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
748,2012,All Other Causes,F,Black Non-Hispanic,1483.0,141.9,127.3
749,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Not Stated/Unknown,5.0,53.54813559322028,52.78361581920898
750,2012,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,416.0,29.3,15.4
751,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,Black Non-Hispanic,143.0,16.7,21.3
752,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,286.0,21.4,18.8
753,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
754,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,132.0,11.3,19.2
755,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,White Non-Hispanic,153.0,11.4,9.3
756,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,Asian and Pacific Islander,39.0,7.2,10.8
757,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,184.0,21.5,27.3
758,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,White Non-Hispanic,199.0,14.0,7.2
759,2012,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,285.0,21.3,17.6
760,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,402.0,68.8,81.2
761,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Hispanic,103.0,8.8,10.1
762,2012,Diabetes Mellitus (E10-E14),F,Hispanic,200.0,16.1,18.4
763,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,White Non-Hispanic,4156.0,310.3,252.4
764,2012,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1912.0,182.9,159.1
765,2012,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,240.0,16.9,10.3
766,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,56.0,10.4,12.0
767,2012,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,576.0,40.6,20.2
768,2012,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,461.0,78.9,83.8
769,2012,All Other Causes,F,Asian and Pacific Islander,327.0,56.0,65.0
770,2012,All Other Causes,M,Asian and Pacific Islander,333.0,61.6,79.7
771,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
772,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
773,2012,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,76.0,7.3,6.3
774,2012,All Other Causes,F,Not Stated/Unknown,53.0,53.54813559322028,52.78361581920898
775,2012,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
776,2012,Malignant Neoplasms (Cancer: C00-C97),M,Not Stated/Unknown,53.0,53.54813559322028,52.78361581920898
777,2012,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,76.0,14.1,18.0
778,2012,All Other Causes,M,Other Race/ Ethnicity,24.0,53.54813559322028,52.78361581920898
779,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
780,2012,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,622.0,115.1,138.4
781,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,271.0,25.9,22.1
782,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,39.0,6.7,8.0
783,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
784,2012,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3184.0,237.7,200.7
785,2012,Malignant Neoplasms (Cancer: C00-C97),M,Other Race/ Ethnicity,34.0,53.54813559322028,52.78361581920898
786,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Black Non-Hispanic,223.0,26.1,25.8
787,2012,All Other Causes,M,White Non-Hispanic,2316.0,172.9,145.7
788,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,177.0,12.5,8.5
789,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,205.0,17.5,31.5
790,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,55.0,10.2,15.1
791,2012,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,409.0,39.1,33.8
792,2012,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1125.0,90.8,100.5
793,2012,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3256.0,229.6,157.3
794,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Black Non-Hispanic,136.0,13.0,11.6
795,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Asian and Pacific Islander,20.0,3.7,4.1
796,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2269.0,217.1,183.9
797,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,272.0,20.3,18.7
798,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Not Stated/Unknown,6.0,53.54813559322028,52.78361581920898
799,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Other Race/ Ethnicity,5.0,53.54813559322028,52.78361581920898
800,2012,All Other Causes,F,Hispanic,1109.0,89.5,98.8
801,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,129.0,11.0,17.2
802,2012,Diabetes Mellitus (E10-E14),M,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
803,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Not Stated/Unknown,11.0,53.54813559322028,52.78361581920898
804,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Asian and Pacific Islander,39.0,6.7,7.8
805,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,170.0,19.9,23.3
806,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,70.0,13.0,17.5
807,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,102.0,17.5,20.7
808,2012,Certain Conditions originating in the Perinatal Period (P00-P96),F,Not Stated/Unknown,11.0,53.54813559322028,52.78361581920898
809,2012,Certain Conditions originating in the Perinatal Period (P00-P96),M,Not Stated/Unknown,17.0,53.54813559322028,52.78361581920898
810,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",F,Hispanic,54.0,4.4,4.6
811,2012,Certain Conditions originating in the Perinatal Period (P00-P96),M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
812,2012,"Assault (Homicide: Y87.1, X85-Y09)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
813,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,191.0,16.3,19.7
814,2012,All Other Causes,F,White Non-Hispanic,2444.0,172.3,105.1
815,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,204.0,19.5,16.9
816,2012,Malignant Neoplasms (Cancer: C00-C97),F,Other Race/ Ethnicity,29.0,53.54813559322028,52.78361581920898
817,2012,Alzheimer's Disease (G30),F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
818,2012,Aortic Aneurysm and Dissection (I71),F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
819,2012,Septicemia (A40-A41),F,White Non-Hispanic,113.0,8.0,4.2
820,2012,Diabetes Mellitus (E10-E14),F,Other Race/ Ethnicity,9.0,53.54813559322028,52.78361581920898
821,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Asian and Pacific Islander,74.0,12.7,15.1
822,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,143.0,12.2,15.0
823,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
824,2012,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,352.0,26.3,21.8
825,2013,All Other Causes,F,Hispanic,1082.0,86.7,94.0
826,2013,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,60.0,10.0,10.9
827,2013,Alzheimer's Disease (G30),M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
828,2013,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,72.0,13.0,18.5
829,2013,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Not Stated/Unknown,6.0,53.54813559322028,52.78361581920898
830,2013,All Other Causes,F,Not Stated/Unknown,79.0,53.54813559322028,52.78361581920898
831,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
832,2013,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Not Stated/Unknown,17.0,53.54813559322028,52.78361581920898
833,2013,Diabetes Mellitus (E10-E14),F,Hispanic,221.0,17.7,19.6
834,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Asian and Pacific Islander,531.0,95.8,123.7
835,2013,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,622.0,43.7,22.1
836,2013,Influenza (Flu) and Pneumonia (J09-J18),F,Black Non-Hispanic,285.0,27.3,22.5
837,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Not Stated/Unknown,151.0,53.54813559322028,52.78361581920898
838,2013,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,467.0,77.8,79.6
839,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Other Race/ Ethnicity,41.0,53.54813559322028,52.78361581920898
840,2013,Chronic Lower Respiratory Diseases (J40-J47),M,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
841,2013,All Other Causes,M,Asian and Pacific Islander,395.0,71.3,89.8
842,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Hispanic,1307.0,110.7,183.3
843,2013,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Hispanic,63.0,5.0,4.9
844,2013,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,102.0,18.4,26.8
845,2013,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
846,2013,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,249.0,18.5,15.1
847,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,Black Non-Hispanic,240.0,23.0,18.9
848,2013,"Essential Hypertension and Renal Diseases (I10, I12)",M,Other Race/ Ethnicity,5.0,53.54813559322028,52.78361581920898
849,2013,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,633.0,114.2,130.9
850,2013,Septicemia (A40-A41),F,Asian and Pacific Islander,16.0,2.7,2.9
851,2013,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,238.0,16.7,10.4
852,2013,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1784.0,170.8,145.5
853,2013,Certain Conditions originating in the Perinatal Period (P00-P96),F,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
854,2013,Influenza (Flu) and Pneumonia (J09-J18),F,Other Race/ Ethnicity,6.0,53.54813559322028,52.78361581920898
855,2013,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,410.0,39.3,33.1
856,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Not Stated/Unknown,106.0,53.54813559322028,52.78361581920898
857,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1261.0,101.0,113.6
858,2013,All Other Causes,F,Black Non-Hispanic,1557.0,149.1,129.5
859,2013,Malignant Neoplasms (Cancer: C00-C97),M,Not Stated/Unknown,99.0,53.54813559322028,52.78361581920898
860,2013,All Other Causes,M,Hispanic,1193.0,101.0,146.4
861,2013,Malignant Neoplasms (Cancer: C00-C97),F,Not Stated/Unknown,94.0,53.54813559322028,52.78361581920898
862,2013,All Other Causes,M,Black Non-Hispanic,1341.0,156.3,175.7
863,2013,Cerebrovascular Disease (Stroke: I60-I69),F,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
864,2013,All Other Causes,M,White Non-Hispanic,2293.0,170.3,143.3
865,2013,"Essential Hypertension and Renal Diseases (I10, I12)",M,White Non-Hispanic,156.0,11.6,9.3
866,2013,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
867,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Black Non-Hispanic,1868.0,217.7,258.5
868,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,437.0,72.8,81.8
869,2013,Cerebrovascular Disease (Stroke: I60-I69),F,Other Race/ Ethnicity,7.0,53.54813559322028,52.78361581920898
870,2013,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1592.0,185.5,212.8
871,2013,"Essential Hypertension and Renal Diseases (I10, I12)",M,Asian and Pacific Islander,33.0,6.0,8.4
872,2013,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1149.0,92.1,99.9
873,2013,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3132.0,232.7,194.5
874,2013,Malignant Neoplasms (Cancer: C00-C97),M,Other Race/ Ethnicity,32.0,53.54813559322028,52.78361581920898
875,2013,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,233.0,19.7,33.1
876,2013,Influenza (Flu) and Pneumonia (J09-J18),M,Black Non-Hispanic,274.0,31.9,40.0
877,2013,Alzheimer's Disease (G30),F,Hispanic,120.0,9.6,11.0
878,2013,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Black Non-Hispanic,204.0,23.8,23.2
879,2013,All Other Causes,M,Other Race/ Ethnicity,42.0,53.54813559322028,52.78361581920898
880,2013,Malignant Neoplasms (Cancer: C00-C97),F,Other Race/ Ethnicity,43.0,53.54813559322028,52.78361581920898
881,2013,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,204.0,16.3,18.5
882,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,189.0,16.0,19.0
883,2013,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,149.0,12.6,15.7
884,2013,"Essential Hypertension and Renal Diseases (I10, I12)",M,Black Non-Hispanic,148.0,17.2,20.9
885,2013,Cerebrovascular Disease (Stroke: I60-I69),M,Other Race/ Ethnicity,10.0,53.54813559322028,52.78361581920898
886,2013,All Other Causes,F,Asian and Pacific Islander,320.0,53.3,59.0
887,2013,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,265.0,19.7,16.4
888,2013,Influenza (Flu) and Pneumonia (J09-J18),M,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
889,2013,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Asian and Pacific Islander,29.0,5.2,5.4
890,2013,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,191.0,22.3,25.0
891,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2365.0,226.4,187.3
892,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,166.0,11.7,8.1
893,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,Hispanic,103.0,8.3,9.3
894,2013,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,300.0,35.0,41.1
895,2013,Alzheimer's Disease (G30),F,Black Non-Hispanic,106.0,10.1,8.0
896,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,White Non-Hispanic,4535.0,319.0,160.6
897,2013,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,174.0,20.3,20.6
898,2013,Septicemia (A40-A41),F,White Non-Hispanic,135.0,9.5,5.0
899,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,159.0,18.5,19.1
900,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,271.0,20.1,17.9
901,2013,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,286.0,21.2,19.5
902,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Other Race/ Ethnicity,72.0,53.54813559322028,52.78361581920898
903,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
904,2013,Diabetes Mellitus (E10-E14),F,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
905,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Other Race/ Ethnicity,5.0,53.54813559322028,52.78361581920898
906,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,Asian and Pacific Islander,50.0,8.3,9.3
907,2013,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Black Non-Hispanic,107.0,10.2,8.7
908,2013,Influenza (Flu) and Pneumonia (J09-J18),F,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
909,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Hispanic,60.0,4.8,5.1
910,2013,Alzheimer's Disease (G30),F,White Non-Hispanic,263.0,18.5,8.4
911,2013,All Other Causes,M,Not Stated/Unknown,139.0,53.54813559322028,52.78361581920898
912,2013,Influenza (Flu) and Pneumonia (J09-J18),M,Not Stated/Unknown,24.0,53.54813559322028,52.78361581920898
913,2013,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,188.0,15.9,16.6
914,2013,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,27.0,4.5,5.2
915,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,35.0,5.8,6.3
916,2013,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,184.0,21.4,26.1
917,2013,Chronic Lower Respiratory Diseases (J40-J47),F,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
918,2013,Certain Conditions originating in the Perinatal Period (P00-P96),M,Not Stated/Unknown,25.0,53.54813559322028,52.78361581920898
919,2013,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,168.0,13.5,14.8
920,2013,"Essential Hypertension and Renal Diseases (I10, I12)",M,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
921,2013,Diabetes Mellitus (E10-E14),M,Other Race/ Ethnicity,17.0,53.54813559322028,52.78361581920898
922,2013,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,158.0,13.4,20.8
923,2013,Viral Hepatitis (B15-B19),F,Asian and Pacific Islander,15.0,2.5,2.5
924,2013,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,521.0,36.6,21.6
925,2013,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Other Race/ Ethnicity,5.0,53.54813559322028,52.78361581920898
926,2013,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,258.0,24.7,20.8
927,2013,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3187.0,224.2,153.3
928,2013,Diabetes Mellitus (E10-E14),M,Hispanic,192.0,16.3,24.9
929,2013,Chronic Lower Respiratory Diseases (J40-J47),M,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
930,2013,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,222.0,17.8,19.8
931,2013,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,71.0,12.8,16.1
932,2013,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,618.0,45.9,36.7
933,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,Not Stated/Unknown,7.0,53.54813559322028,52.78361581920898
934,2013,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1146.0,97.1,148.5
935,2013,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
936,2013,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,142.0,12.0,20.0
937,2013,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,96.0,17.3,21.1
938,2013,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Not Stated/Unknown,21.0,53.54813559322028,52.78361581920898
939,2013,Influenza (Flu) and Pneumonia (J09-J18),F,Asian and Pacific Islander,78.0,13.0,14.6
940,2013,Certain Conditions originating in the Perinatal Period (P00-P96),F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
941,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,63.0,11.4,12.8
942,2013,Diabetes Mellitus (E10-E14),F,Other Race/ Ethnicity,10.0,53.54813559322028,52.78361581920898
943,2013,Diabetes Mellitus (E10-E14),M,Not Stated/Unknown,19.0,53.54813559322028,52.78361581920898
944,2013,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,271.0,25.9,21.7
945,2013,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Hispanic,122.0,10.3,11.3
946,2013,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,41.0,7.4,7.2
947,2013,All Other Causes,F,White Non-Hispanic,2595.0,182.5,111.1
948,2013,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,204.0,15.2,13.6
949,2013,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,427.0,30.0,16.4
950,2013,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,80.0,13.3,14.4
951,2013,All Other Causes,F,Other Race/ Ethnicity,39.0,53.54813559322028,52.78361581920898
952,2013,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Other Race/ Ethnicity,6.0,53.54813559322028,52.78361581920898
953,2013,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,White Non-Hispanic,4085.0,303.5,244.3
954,2013,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,437.0,32.5,26.4
955,2013,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,93.0,8.9,7.6
956,2013,Alzheimer's Disease (G30),F,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
957,2013,"Essential Hypertension and Renal Diseases (I10, I12)",F,White Non-Hispanic,206.0,14.5,7.5
958,2014,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,314.0,23.4,21.4
959,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
960,2014,Certain Conditions originating in the Perinatal Period (P00-P96),M,Not Stated/Unknown,25.0,53.54813559322028,52.78361581920898
